text,Issue_id,Severity,clean_posts
"Egypt has a 500,000 acres Desert Reclamation called Mostagbal Masr that is slated to use treated wastewater. 
Then you have Kenya, which can't even irrigate Galana Kulalu without scandal.",3.0,0.0,"egypt desert reclam call mostagb masr slate treat wastewat 
then kenya even irrig galana kulalu without scandal "
"Cass County to Be a Part of Initial Wastewater COVID-19 Monitoring Studies for IDPH, DPI https://t.co/J5AKfqNfOe",3.0,0.0, counti part initi wastewat covid monitor studi idph   
"Read our 3rd article in issue 1: ""Assessment of Sludge Sample as a Feedstock for Power Generation"" authored by: Isah Yakub Mohammed,Yousif Abdalla Abakr,Hyelni Gana Mshelia,Lee Junyan.
#Sewage_sludge,#Characterisation #Proxanal #Ultanal #HHV #SDG7 #Ajet https://t.co/TKB8xoE0qG",3.0,0.0,"read articl issu assess sludg sampl feedstock power gener author isah yakub moham yousif abdalla abakr hyelni gana mshelia junyan 
 sewag sludg characteris proxan ultan ajet "
The study synthesizes initial wastewater surveillance efforts at 25 colleges and universities from across the country. | https://t.co/LdiwmRsRxD  (2 of 3),3.0,0.0,studi synthes initi wastewat surveil effort colleg univers across countri 
"
The night lamps on the gst road needs to be fixed as half of them keeps on flickering which disturbs the driver, it directly affects the vision of the driver which can lead to horrific accidents
urgent steps needs to done to fix it.",4.0,0.0,"
 night lamp road need half keep flicker disturb driver directli affect vision driver lead horrif accidents
 step need done "
"@ptshrikant @UPGovt  @CMOfficeUP 
Electricity power is not coming from yesterday morning.we have registered
Complaint on uppcl number1912 .We had tried so many time but no proper response &amp; still no action taken .Just now we asked from customer executive as per them no contect https://t.co/aGcdfqTAGl",0.0,0.0," upgovt cmofficeup 
electr power come yesterday morn registered
complaint uppcl number mani time proper respons still action taken custom execut contect "
"The government has ramped up its programme to analyse #wastewater for early signs of #coronavirus. The programme has supported the detection of local outbreaks &amp; presence of variants, which it can link to communities via the sewage treatment network: https://t.co/Gkv5lGQoQi https://t.co/NQfG0GpRvl",3.0,0.0,govern ramp programm analys wastewat earli sign coronaviru programm support detect local outbreak presenc variant link commun sewag treatment network 
"@NarasimhaKan (2/2) You can also register a complaint by yourself and track your complaint status over SMS by sending POWER &lt; Adani Electricity a/c no. &gt; to 7065313030
or
by giving a missed call on 1800 532 9998 from your registered mobile number.",0.0,0.0," narasimhakan also regist complaint track complaint statu send power electr 

 give miss call regist mobil number "
"@doubleacuptitss From the toilet, your poop flows through the city's sewage system along with all the water that drains from our sinks, showers and streets. From there, it goes to a wastewater treatment plant.",3.0,0.0, doubleacuptitss toilet poop flow citi sewag system along water drain sink shower street wastewat treatment plant 
"@TPCentralOdisha @TataPower @EnergyOdisha 
I have lodged a power interruption complaint with complain number-1002567 since 25th May 2021 time-6:18 pm. Till now my issues are not yet resolved and I along with my family is living without electricity since 48 hrs. Kindly take steps",0.0,0.0," tpcentralodisha tatapow energyodisha 
 lodg power interrupt complaint complain number sinc time till issu resolv along famili live without electr sinc kindli take step"
Mir Hussain was carrying his baby when he was shot in Oct.  Saturday he was killed. Without further ado arrest the person who is responsible.https://t.co/R58NjVHF87,1.0,1.0, hussain carri babi shot saturday kill without arrest person respons 
@44tunafish @CheltenhamSPRA You could put the chargers in the potholes,4.0,0.0, tunafish cheltenhamspra could charger pothol
Did you know that texting while driving is more risky than driving under the influence of alcohol? Healthy choices include safety acts like wearing a seat belt and not using your phone while driving. #healthtips #healthychoices #RoadSafety https://t.co/oTSXh1yAAE,4.0,0.0,know text drive riski drive influenc alcohol healthi choic includ safeti like wear seat belt phone drive healthtip healthychoic roadsafeti 
"@doubleacuptitss From the toilet, your poop flows through the city's sewage system along with all the water that drains from our sinks, showers and streets. From there, it goes to a wastewater treatment plant.",3.0,0.0, doubleacuptitss toilet poop flow citi sewag system along water drain sink shower street wastewat treatment plant 
@mkstalin this is how TNEB is working. They don’t care to respond nor answer when people are living on life saving equipment which runs on electricity @TOIChennai @INCTamilNadu @TNBJP_MEDIA @the_hindu @TimesNow https://t.co/JCdeaqKEy6,0.0,0.0, tneb work care respond answer peopl live life save equip electr toichennai inctamilnadu tnbjp medium hindu timesnow 
"The gov has ramped up its analyses of wastewater for early signs of coronavirus.

Sewage-testing now covers 2/3s of England's population. Scientists discovered during the 'pandemic' that fragments of covid could be detected in sewage.

More lockdowns yay.

https://t.co/GkbxroXwG4",3.0,0.0," ramp analysi wastewat earli sign coronaviru 

sewag test cover england popul scientist discov pandem fragment covid could detect sewag 

more lockdown 

"
"The problem of #plant and #machinery #theft along with petty #crime continues to blight the #construction industry. #WatchTower intervenes before an incident can escalate by detecting suspicious activity, issuing real-time audio warnings and calling the #Police 
@WatchtowerSecu1 https://t.co/ioAIE875j6",1.0,0.0,"problem plant machineri theft along petti crime continu blight construct industri watchtow interven incid escal detect suspici activ issu real time audio warn call polic 
 watchtowersecu "
@blackeyeddog @RGS_IBGhe @GeographyUOM @GeogDirections Conventional treatment will remove most of the microplastics in wastewater - in some cases up to 99%. So we are just asking the water companies to fulfil their responsibilities and treat the wastewater and sewage instead of dumping it into low river flows.,3.0,0.0, blackeyeddog ibgh geographyuom geogdirect convent treatment remov microplast wastewat case water compani fulfil respons treat wastewat sewag instead dump river flow 
My last month current bill (TNEB) was 620 rs but now without taking meter reading the current bill is 2110 how it is estimated? Shall I wait for some more time for government announcement or pay the amount in incoherent manner! https://t.co/H52rD7h69t,0.0,0.0,last month current bill tneb without take meter read current bill estim shall wait time govern announc amount incoher manner 
@Adani_Elec_Mum @CMOMaharashtra From last couple of week we are facing electricity cut in our area which stay without power for 3-6 hour. Complaint autoclosed without attending. No one answering what work Adani is doing. Complaint which closed without attending 560970521.,0.0,0.0, elec cmomaharashtra last coupl week face electr area stay without power hour complaint autoclos without attend answer work complaint close without attend 
The U.K. vaccination programme continues at pace rising above 600000 jabs a day. Surge testing &amp; vaccination is being directed to areas found to have the #IndianVariant by thousands of wastewater/sewage samples taken daily by postcode. Clever stuff. 👍,3.0,0.0, vaccin programm continu pace rise surg test vaccin direct area found indianvari thousand wastewat sewag sampl taken daili postcod clever stuff 
"@KElectricPk Govt. Teachers Society Sector 16 A, scheme 33 is facing power failure since 10.00 this morning. It is almost 7 hours without electricity. Complaint # 9990161282 &amp; 6014647203. KElectric high ups to kindly look into it urgently.",0.0,1.0, kelectricpk govt teacher societi sector scheme face power failur sinc morn almost hour without electr complaint kelectr high kindli look urgent 
@FoxNews @IlhanMN what allowed George Floyd to die was a lethal dose of Fentanyl and him committing a petty crime and then when arrested that he resisted and didn’t sit down and shut up in the back of the cop car. Don’t blame all police because a bad apple accelerated his actions,1.0,0.0, foxnew ilhanmn allow georg floyd lethal dose fentanyl commit petti crime arrest resist shut back blame polic appl acceler action
"@uchchibueze Hello Uchenna,

Thank you for contacting Ikeja Electric.

Kindly DM @ieserve with your electricity account number and phone number to enable us follow up on your complaint as appropriate.

#IECares",0.0,0.0," uchchibuez hello uchenna 

thank contact ikeja electr 

kindli ieserv electr account number phone number enabl follow complaint appropri 

 iecar"
"I'm not a big fan of guns. I don't own one and probably never will. 

But I can understand the desire to have one in South Africa for self denfense due to high levels of crime and an incompetent Police force. 

The idea of banning guns for self defense is insanity.

#VoetsekANC",1.0,0.0," probabl never 

 understand desir south africa self denfens high level crime incompet polic forc 

 idea self defens insan 

 voetsekanc"
@ccc_jdvvnl @JVVNLCCare @DrBDKalla @jogeshwarg am awaiting from last 10bdays but my complaint has not been resolved.i always pays my electricity bill in advance and full amount is paid then why am not getting full voltage that I can use commonly used electrical appliances at my home.plz resolve it issue ASAP,0.0,1.0, jdvvnl jvvnlccare drbdkalla jogeshwarg await last bday complaint resolv alway electr bill advanc full amount paid full voltag commonli electr applianc home resolv issu asap
"@KeneSwitch Hello Esteemed Customer,

We sincerely apologize for any inconvenience this might have caused.

Kindly DM @ieserve with your electricity account/meter number to enable us communicate the complaint to our technical team. 

#IECares",0.0,0.0," keneswitch hello esteem custom 

 sincer apolog inconveni might caus 

kindli ieserv electr account meter number enabl commun complaint technic team 

 iecar"
"@CForever11 @VicGovDH Sewage detections have been up in ""Aurora"" includes Epping since the 14th May.
https://t.co/LXgfoWQ12z https://t.co/e9fwWxYz9t",3.0,0.0," cforev vicgovdh sewag detect aurora includ sinc 
 "
"@EARTH3R The strange goo, made of dead overgrown phytoplankton, forms when nutrient-rich water remains still and calm during prolonged periods of heat. Experts think the nutrients came from wastewater, such as untreated sewage, getting dumped into the sea. https://t.co/esLxOCaZKa",3.0,0.0, earth strang made dead overgrown phytoplankton form nutrient rich water remain still calm prolong period heat expert think nutrient came wastewat untreat sewag dump 
"Why every driver should invest in a dash-cam'; this is an excellent read if you've been contemplating purchasing an extra set of eyes for your vehicle. 

Read the many benefits through the link below ⬇️ 

https://t.co/FzzGPi6Jxq

#CarSafety #DashCam #RoadSafety",5.0,0.0,"everi driver invest dash excel read contempl purchas extra vehicl 

read mani benefit link 



 carsafeti dashcam roadsafeti"
@HouPublicWorks Can they fill potholes in the rain?,5.0,0.0, houpublicwork fill pothol rain 
No other dog in the police department was as good as Lyle at finding bodies. Unfortunately he also tended to contaminate the crime scenes. https://t.co/SPNVTqq4nT,1.0,0.0, polic depart good lyle find bodi unfortun also tend contamin crime scene 
"Let’s reduce plastic b4 it buries us! Whats wrong w glass, cardboard and wood anyway??? https://t.co/LDlIzyThaI @PlasticPollutes @cancerschmancer",4.0,0.0, reduc plastic buri what wrong glass cardboard wood anyway plasticpollut cancerschmanc
"We must stand together to bring the perpetrators of this heinous crime to justice.

@MeghalayaPolice @mizorampolice @ArunachalPolice @manipur_police @Tripura_Police @NagalandPolice",1.0,0.0,"must stand togeth bring perpetr heinou crime justic 

 meghalayapolic mizorampolic arunachalpolic manipur polic tripura polic nagalandpolic"
"@JVVNLCCare No electricity for 5 days since storm, main Bhiwadi Alwar State highway Vill: Karampur (near Tapukra) , Complaint No. 210132063647, 210133063579. No response, no action. SOS.immediate action required",0.0,1.0, jvvnlccare electr sinc storm main bhiwadi alwar state highway vill karampur near tapukra complaint respons action immedi action requir
@FredEisenberger @LarryDiIanni It started when you covered up a sewage leak and a major structural highway issue.urgent reaction needed from the authorities,3.0,1.0, fredeisenberg larrydiianni start cover sewag leak major structur highway issu urgent reaction need author
"A tighter turning radius makes vehicles slow down on turns.  This makes local intersections safer. please look in to it without further ado
Because #slowissafe 
#Love30 #RoadSafety #roadsafetypune #Love30
RT @FollowSPTM @PuneCityTraffic https://t.co/lP5maHet4a",5.0,1.0,"tighter turn radiu make vehicl slow turn make local intersect safer pleas look without 
becaus slowissaf 
 love roadsafeti roadsafetypun love 
 followsptm punecitytraff "
"Based on an acoustic inspection method, this solution will enable real-time detection of #sewage network blockages. With this tool, #SUEZ has already reduced the number of network blockages by 70% in Bayonne (NJ) &amp; by 71% in Nassau County (NY)
https://t.co/2ymlAwgqct #wastewater",3.0,0.0,"base acoust inspect method solut enabl real time detect sewag network blockag tool suez alreadi reduc number network blockag bayonn nassau counti 
 wastewat"
"#TNEB 
Why there is so much frequent power cut in kottakulam pin 627805 every alternate day 3 to 4 hrs for since last 20 days.",0.0,0.0," tneb 
 much frequent power kottakulam everi altern sinc last "
"@IESCO_Official electricity in street 47, F-11/3 off since past one hour. Complaint lodged with 118. Feeder is F-11/3. Electricity in this area going off every week. Repeated complaints have produced no results. Why do we have to suffer like this.@ImtiazGul60",0.0,0.0, iesco offici electr street sinc past hour complaint lodg feeder electr area everi week repeat complaint produc result suffer like 
"Although wastewater is cleaned in sewage treatment plants, Dr Bruno Nunes, an expert in toxicology from Aveiro University, says, ""Water treatment processes are not effective to prevent [pharmaceutical] release into the aquatic ecosystem.""'",3.0,0.0,although wastewat clean sewag treatment plant bruno nune expert toxicolog aveiro univers water treatment process effect prevent pharmaceut releas aquat ecosystem 
A swimming ban at Kilkee beach in Co Clare is to remain in place for a number of days to allow for repairs to wastewater pipes that burst over the weekend. Water sampling and testing will also be carried out this week https://t.co/U7FL9ajI0v,3.0,0.0,swim kilke beach clare remain place number allow repair wastewat pipe burst weekend water sampl test also carri week 
"Transportation Secretary #PeteButtigieg, the potholes in Evansville, Indiana are terrible!  PLEASE help! https://t.co/zAmBqqlssS",4.0,0.0,transport secretari petebuttigieg pothol evansvil indiana terribl pleas help 
"@bsesdelhi 
CA no 150023296
Mob 9312645110
Puneet Pahwa
Mundka Village
Complaint center: Swarn Park Mundka
Electricity not available since 03:30pm pm in whole area
Customer care also not available
Please revert and do the needful",0.0,1.0," bsesdelhi 
 
 
puneet pahwa
mundka village
complaint center swarn park mundka
electr avail sinc whole area
custom care also available
pleas revert need"
"@Cassy6000 Our water buts are full, watering cans, buckets, everything is full. When we have a couple of days with no rain, we will have a water shortage.",2.0,0.0, cassi water full water bucket everyth full coupl rain water shortag 
"Raised a complaint yesterday for fault in connection. No reply or call from anyone and complaint closed automatically. C. No.: 2108220121813

Not having electricity from 2 days. Had to raise a new complaint again today: 2108220121881
I hope you take it seriously.
@JVVNLCCare",0.0,0.0,"rais complaint yesterday fault connect repli call anyon complaint close automat 

 electr rais complaint today 
 hope take serious 
 jvvnlccare"
"@srrajamla Sir kindly come to our area Vengambakkam we are unable to sort out TNEB...we are facing lots of trouble for 3 years ,we are facing low and sudden high  voltage, our sleep were completely went off we have raised all the issues with AE of Kandigai but issue was not sort pls help us https://t.co/jKFLH97auH",0.0,0.0, srrajamla kindli come area vengambakkam unabl sort tneb face troubl year face sudden high voltag sleep complet went rais issu kandigai issu sort help 
"@sayhabib (2/2) You can also register a complaint by yourself and track your complaint status over SMS by sending POWER &lt; Adani Electricity a/c no. &gt; to 7065313030
or
by giving a missed call on 1800 532 9998 from your registered mobile number.",0.0,0.0," sayhabib also regist complaint track complaint statu send power electr 

 give miss call regist mobil number "
"""Warm sewage causes its own environmental problems. In Denver, wastewater is often hotter than the S. Platte River, its final destination. This ""thermal pollution"" can imperil native plants and wildlife.""
https://t.co/4KfN03Y93u",3.0,0.0," warm sewag caus environment problem denver wastewat often hotter platt river final destin thermal pollut imperil nativ plant wildlif 
"
"The gov has ramped up its analyses of wastewater for early signs of coronavirus.

Sewage-testing now covers 2/3s of England's population. Scientists discovered during the 'pandemic' that fragments of covid could be detected in sewage.

More lockdowns yay.

https://t.co/GkbxroXwG4",3.0,0.0," ramp analysi wastewat earli sign coronaviru 

sewag test cover england popul scientist discov pandem fragment covid could detect sewag 

more lockdown 

"
"@t_NYC Been VEERY SCARED on some of the routes in greenpoint industrial parks, potholes that would eat me, trucks flying",4.0,0.0, veeri scare rout greenpoint industri park pothol would truck 
"#Lakshadweep 
The level of biodiversity,wildlife and nature that can be seen here which can't find anywhere in India
Gov.need to clean the garbage that you get to see on the road of the other Indian cities.#SaveLakshadweep if the people of #Lakshadweep have problem of so why gov. https://t.co/AkbP0datps",4.0,0.0," lakshadweep 
 level biodivers wildlif natur seen find anywher india
 need clean garbag road indian citi savelakshadweep peopl lakshadweep problem "
"@TPCentralOdisha thank you for providing electricity after almost 23 hours 🙏🏽
Complaint number 1002907 can now be closed. Hope a small wind will not break the wires again. https://t.co/JR9MoR3b6K",0.0,0.0," tpcentralodisha thank provid electr almost hour 
complaint number close hope small wind break wire "
"@SenSchumer You simply failed to have police present for a mass of protesters, shame on you trying to make it more, your the problem not the solution , Americans deserve better then life long politicians full of garbage- term limits would clean the pool",4.0,0.0, senschum simpli fail polic present mass protest shame make problem solut american deserv better life long politician full garbag term limit would clean pool
"Among 13 'comparator' cities with similar populations, a hospital, university, etc. Grand Forks' wastewater fees are the 8th cheapest. Among 80 cities with fundamentally similar sewage systems, Grand Forks' fees are the 25th cheapest.

https://t.co/acEBaIqBQK",2.0,0.0,"among compar citi similar popul hospit univers grand fork wastewat cheapest among citi fundament similar sewag system grand fork cheapest 

"
@aedcelectricity @NERCNG @fccpcnigeria @NGElectricHub @electricity_rep @breketeConnect This is my complaint reference number 868908 that I was given.,0.0,0.0, aedcelectr nercng fccpcnigeria ngelectrichub electr breketeconnect complaint refer number given 
It stems from chronic sewage overflows in Jackson - both from city pipes and manholes and from the Savanna Wastewater Treatment Plant. City reports billions of gallons of overflow in latest quarterly report to EPA.,3.0,0.0,stem chronic sewag overflow jackson citi pipe manhol savanna wastewat treatment plant citi report billion gallon overflow latest quarterli report 
@DaveCoIon Bedford north of the Grant statue and the stretch of Empire where the potholes are minivan sized,4.0,0.0, davecoion bedford north grant statu stretch empir pothol minivan size
"Defunding the police would be a disaster but it’s not just rhetoric anymore — It’s a reality in St. Louis and Kansas City amidst a surge in violent crime. 

I joined @DLoesch on @TheFirstonTV to talk about it. https://t.co/LDCWPpiINo",1.0,0.0,"defund polic would disast rhetor anymor realiti loui kansa citi amidst surg violent crime 

 join dloesch thefirstontv talk "
"All the statistics about crime increase over the last year come from police and affiliated groups which have not been defunded, not been reformed, and not faced increased oversight, but are vocally opposed to any of those things.",1.0,0.0,statist crime increas last year come polic affili group defund reform face increas oversight vocal oppos thing 
"“Data generated through sampling wastewater will help public health officials better understand the extent of COVID-19 infections in communities,” said Illinois Department of Public Health Director Dr. Ngozi Ezike.

https://t.co/yfcQLAASrV",3.0,0.0," data gener sampl wastewat help public health offici better understand extent covid infect commun said illinoi depart public health director ngozi ezik 

"
@CRNAinvestor @GR8_H2O Why doesn't anyone in the media ever ask Newsom.... if water is in a shortage along in California... why do we keep building more and more homes in California?,2.0,0.0, crnainvestor anyon medium ever newsom water shortag along california keep build home california 
"@DC_Gurugram @GuruJalGurugram @JalShakti I think apart from Buildings , Govt should make multiple Rain water harvesting system on every Chowk , Roads after every half KM @nitin_gadkari Sewage system never worked nor our indian Adminstration resolved that issue @narendramodi @myogiadityanath @cmohry",3.0,0.0, gurugram gurujalgurugram jalshakti think apart build govt make multipl rain water harvest system everi chowk road everi half nitin gadkari sewag system never work indian adminstr resolv issu narendramodi myogiadityanath cmohri
"Want to learn more about the the challenges faced by #cities in implementing the EU Water Framework Directive and #Urban #Wastewater Treatment Directive? Then make sure to join ICLEI Member @goteborgcom's session at #EUGreenWeek, 2 June, 14-17.15 (CEST) 
https://t.co/bjoZwTbmiw https://t.co/Ms4AgzDXcz",3.0,0.0,"want learn challeng face citi implement water framework direct urban wastewat treatment direct make sure join iclei member goteborgcom session eugreenweek june cest 
 "
"#Bengaluru police arrest two more accused in the bed scam case. Sandeep Patil, Jt CP (Crime) says Varun, who worked at the #COVID19 war room, used to share patient's contact details with his aide Yashwanth, who in turn demanded money from the patients. 
#Karnataka",1.0,0.0," bengaluru polic arrest accus scam case sandeep patil crime varun work covid room share patient contact detail yashwanth turn demand money patient 
 karnataka"
"Another day, another complaint, this time with electricity provider Panda Power who did not notify customers directly about their price increase. Of course I am switching to a different provider.",0.0,0.0,anoth anoth complaint time electr provid panda power notifi custom directli price increas cours switch differ provid 
"@ptshrikant @CMOfficeUP @UppclChairman @PuVVNLHQ @puvvnlprayagraj 1/2 Light in my area is not stable from yesterday, my complaint number is PU2605210638. The officer of Electricity Department are not receiving phone calls, they have made Uttar Pradesh Nigeria. There is no one to hear us out please some one look in to the issue urgently",0.0,1.0, cmofficeup uppclchairman puvvnlhq puvvnlprayagraj light area stabl yesterday complaint number offic electr depart receiv phone call made uttar pradesh nigeria hear pleas look issu urgent
"A plumber’s rule is simple: If you wouldn’t feed it to a baby, don’t feed it to your garbage disposal. As homeowners, the disposal is our responsibility. Get it checked by S &amp; C PLUMBING, LLC if you notice any problem. https://t.co/s5JjfcEG7J",5.0,0.0,plumber rule simpl feed babi feed garbag dispos homeown dispos respons check plumb notic problem 
"OP-ED: We in the Pacific don't want Japan's nuclear wastewater.

The Japanese government intends to starting dump the nuclear wastewater in two years from now. We ask them to reflect on our joint nuclear legacy and listen to their Pacific neighbours. 

https://t.co/IHu4urOHkr",3.0,0.0," pacif want japan nuclear wastewat 

 japanes govern intend start dump nuclear wastewat year reflect joint nuclear legaci listen pacif neighbour 

"
"Hi @apdclsocial, we have been facing powercut since past 5+hours now and no resolution yet, even I went for the electricity office but no one is responsible found to launch my complaint. Ref. Silchar Electrical Sub Division 2. @apdclsesd2",0.0,0.0, apdclsoci face powercut sinc past hour resolut even went electr offic respons found launch complaint silchar electr divis apdclsesd 
"I wanna see the superhero genre evolve to reflect the modern zeitgeist. Make all evil supes establishment, and all the heroic ones are fighting for ordinary people. Instead of busting petty crime, they're raiding corporate offices and physically holding politicians accountable.",1.0,0.0,wanna superhero genr evolv reflect modern zeitgeist make evil supe establish heroic fight ordinari peopl instead bust petti crime raid corpor offic physic hold politician account 
Frequent powercut in Ottiyambakkam for past 1 week. Even today powercut since morning. What's happening please update it  rightaway#TNEB #TANGEDCO ?,0.0,1.0,frequent powercut ottiyambakkam past week even today powercut sinc morn happen pleas updat rightaway tneb tangedco 
"Sindh CM #Syed_Murad_Ali_Shah addresses a press conference on  water shortage at CMHouse.SpokesPerson Sindh Govt Barrister @murtazawahab1  Provincial  Ministers: Dr #Azar_Pechuho, @SaeedGhani1  ,#Sohail_Anwar_Siyal, https://t.co/wKuYrjG8G3",2.0,0.0, murad shah address press confer water shortag cmhous spokesperson govt barrist murtazawahab provinci minist azar pechuho saeedghani sohail anwar siyal 
"How Israel Uses Water as a Weapon Against Palestinians

Israeli forces deliberately targeted 2 water pipelines. And the streets of Gaza City were flowing w wastewater due to the destruction of the sewage system.  Nearly a million people are w/out water 

https://t.co/koqpfc74Eo https://t.co/LRYSWriA4X",3.0,0.0,"israel water weapon palestinians

isra forc deliber target water pipelin street citi flow wastewat destruct sewag system nearli million peopl water 

 "
"@vianaspire @rdumont99 @get_altText Hong Kong are monitoring sewage in apartment buildings to find
undetected infections, and, in Yellowknife, health officials are testing
wastewater to discover which viral variants have made it to their city, just 400
kilometres from the Arctic Circle.
Tags:  [2/3]",3.0,0.0," vianaspir rdumont alttext hong kong monitor sewag apart build find
undetect infect yellowknif health offici testing
wastewat discov viral variant made citi 
kilometr arctic circl 
 "
"If you have any queries or complaint about PVVNL BULANDSHAHR (Electricity Supply) Please tweet us on twitter @pvvnlbulandshr . We are happy to help you.
@ptshrikant
@uppclChairman
@mduppcl
@MdPvvnl
@1912PVVNL
@PVVNLHQ
@UPPCLLKO https://t.co/xxFsjZOFFT",0.0,0.0,"queri complaint pvvnl bulandshahr electr suppli pleas tweet twitter pvvnlbulandshr happi help 
 ptshrikant
 uppclchairman
 mduppcl
 mdpvvnl
 pvvnl
 pvvnlhq
 uppcllko "
"@puvvnlbasti @PuVVNLHQ @ptshrikant @UPGovt @UPPCLLKO @UppclChairman I don't understand why you not resolve the issue, always all the complaint resolved without any solution, I request all in previous complaint that please give the electricity in afternoon 1pm to 4pm which is compulsory during Covid pendamic but nobody listen",0.0,0.0, puvvnlbasti puvvnlhq upgovt uppcllko uppclchairman understand resolv issu alway complaint resolv without solut request previou complaint pleas give electr afternoon compulsori covid pendam nobodi listen
The condition of the road is not so good that it got damaged and it became difficult to travel through it. This result in the loss of time in the traffic caused by bad condition of the road and time to time repairs on the vehicle. Scrutiny needs to be done and work on fixing it,4.0,1.0,condit road good damag becam difficult travel result loss time traffic caus condit road time time repair vehicl scrutini need done work 
@GreePakistan @wasimakramlive @GreePakistan Where are the ethics when servicing customers? I know potholes that are more responsive than your customer service! What an absolute shame. #pakistan #customerexperience @GreeElectric @KenwoodPakistan @HaierAppliances,5.0,0.0, greepakistan wasimakraml greepakistan ethic servic custom know pothol respons custom servic absolut shame pakistan customerexperi greeelectr kenwoodpakistan haierappli
"@ccc_jdvvnl Tight on Twitter nd sluggish at work. It has been 4 hrs complaint 2 the electricity department.  But thr is no monitoring of complaints, nor JEN responsible nor FRC team.  Result upset consumer.
#VeryPoorCustomerService 
#ExcellenceInPaymentLavy",0.0,0.0," jdvvnl tight twitter sluggish work complaint electr depart monitor complaint respons team result upset consum 
 verypoorcustomerservic 
 excellenceinpaymentlavi"
"@IESCO_Official Electricity was not available in sector 2,Al-noor colony,RWP from 5 AM to 12:30 PM and now Electricity load shedding is occurring again and again,sub division is Gangal,I had complaint at 118 but issue not resolved.",0.0,0.0, iesco offici electr avail sector noor coloni electr load shed occur divis gangal complaint issu resolv 
"May 24, 2021, (LONDON): The government has expanded its program to analyze wastewater for early symptoms of the corona virus. The sewage testing program will now cover two-thirds of England's population.

Read More On: https://t.co/VseALz1pXW https://t.co/Ru504heYhx",3.0,0.0," london govern expand program analyz wastewat earli symptom corona viru sewag test program cover third england popul 

read "
"I can see that the complaint has been closed.I did not even get  single call from anyone also the electricity is not yet restored. Please help
Complaint Number : PU2605210679
@PuVVNLHQ
@myogiadityanath
@EMofficeUP
@mduppcl
@MD_PuVVNL
@UPPCLLKO
@puvvnlbasti
@dmbas_
@sdmharraiya",0.0,0.0," complaint close even singl call anyon also electr restor pleas help
complaint number 
 puvvnlhq
 myogiadityanath
 emofficeup
 mduppcl
 puvvnl
 uppcllko
 puvvnlbasti
 dmba 
 sdmharraiya"
"🚛 Shocking footage shows lorry driver almost taking out unmarked police vehicle. I dont if this needs the urgent attention what is.
https://t.co/l4co9kjEmq

#roadsafety #police #lorrydriver",4.0,1.0," shock footag show lorri driver almost take unmark polic vehicl dont need urgent attent 


 roadsafeti polic lorrydriv"
The only good moment about my Twitter ac when I made complaint about no electricity in SBI ATM and @TheOfficialSBI responded well and fixed the electricity very next day.,0.0,0.0,good moment twitter made complaint electr theofficialsbi respond well electr next 
"No electricity since 11am in BBSR town. Complaint registered but no one visited. Need urgent help to resolve this issue. #tatapower #BMC #SmartCity #tpcentralodisha 
#Bhubaneswar #Yaas #CycloneYaas #electricity",0.0,1.0,"electr sinc bbsr town complaint regist visit need urgent help resolv issu tatapow smartciti tpcentralodisha 
 bhubaneswar cycloneyaa electr"
"@mkstalin Respected CM @mkstalin sir, my father is an TNEB staff , they also working in the frontlines eventhough it's raining they are working hard to provide electricity to corona hospitals and corona patient homes, so please include them in frontline warriors  (முன்களப்பணியாழர்கள்)list",0.0,0.0, respect father tneb staff also work frontlin eventhough rain work hard provid electr corona hospit corona patient home pleas includ frontlin warrior list
"Road safety is the heart of any community.The onus of maintaining Road Safety stands to be the shared responsibility of all stakeholders- citizens and policymakers alike.

Let's aim to make our streets &amp; society safe and secure.

Listen to our panelist talk about #RoadSafety. https://t.co/N3baxl4ZFX",4.0,0.0,"road safeti heart commun maintain road safeti stand share respons stakehold citizen policymak alik 

 make street societi safe secur 

listen panelist talk roadsafeti "
".@cathmckenna  , @INFC_Eng , Kelloway , Wastewater treatment facility , Mulgrave , NS , $1 400 000 , NS , #Ottawaspends LPC Riding @mikekelloway",3.0,0.0, infc kelloway wastewat treatment facil mulgrav ottawaspend ride mikekelloway
How to contact #tneb #tamilnaduelectricity people? Guess what.. you can't.. they turn off the power and no way to contact any official tneb office n any area.. noone will pickup the phone or the number not in-service. Uninformed  #powercut #DMKFails #stalinfails  @V_Senthilbalaji,0.0,0.0,contact tneb tamilnaduelectr peopl guess turn power contact offici tneb offic area noon pickup phone number servic uninform powercut dmkfail stalinfail 
"@hardy985 @NBCSCameraGuys Jelly is the problem. It’s garbage. Preserves spread! 
Bonne Maman is the goat 🐐 https://t.co/BfF9pl3fnk",5.0,0.0," hardi nbcscameraguy jelli problem garbag preserv spread 
bonn maman goat "
"Many Residents of Vijaynagar Colony Complaints Drainage water is flowing on road from last 3 Months  &amp; Nobody is Responding to their Complaints. Kindly Expedite and Resolve this issue.
@DC_Mehdipatnam
@ZC_Khairatabad
@DrKhasim_VNcorp @KTRTRS @Jaffarhusainmla https://t.co/fzP609sv1K",3.0,1.0,"mani resid vijaynagar coloni complaint drainag water flow road last month nobodi respond complaint kindli expedit resolv issu 
 mehdipatnam
 khairatabad
 drkhasim vncorp ktrtr jaffarhusainmla "
